status_id,screen_name,text,source,reply_to_status_id,reply_to_screen_name,is_retweet,favourites_count,retweet_count,country_code,followers_count,friends_count,verified,lang
1253473732464689157,AJEnglish,"What does #coronavirus 'recovery' mean? 
@DrAmirKhanGP
 answers.

Have questions about the #COVID19 pandemic? Share them below 👇 #AJDoctorsNote https://t.co/l3lWShVUbv",Twitter Media Studio,,,False,5611,47,,6144980,247,True,en
1253473730459602945,CGTNOfficial,#COVID19 in Pakistan: A test of faith https://t.co/pTPpksvfP5,TweetDeck,,,False,68,21,,14011886,65,True,en
1253473815830675458,DonnaWR8,"WHY was New York mandating that nursing homes MUST take #COVID19 🦠🦠🦠 patients in March??

#ThingsThatMakeYouGoHmmm 🤔 https://t.co/cHCbqkc5oo",Twitter for iPhone,,,False,212786,130,,108671,13690,False,en
1253473862584537088,wef,Beer could lose its fizz as CO2 supplies go flat during pandemic https://t.co/pjMeyVZmih #Coronavirus #USA https://t.co/ky44Wjs2E0,Buffer,,,False,1784,12,,3755241,489,True,en
1253473919719428101,allafrica,South African Song 'Pata Pata' Revived to Spread Word on COVID-19 https://t.co/nZewNhMUDX #Africa #SouthAfrica #PataPata #COVIDー19 #Coronavirus #MiriamMakeba https://t.co/ySxflN6kZd,allAfrica.com,,,False,6024,11,,402149,1810,True,en
1253473924345499648,MrTommyCampbell,"On today’s episode of ‘America, You’re Fucked’, President Donald Trump thinks he’s found the answer, stayed tuned for hot tips on injecting disinfectant. 

#DumpTrump #COVID19",Twitter for iPhone,,,False,146445,20,,57661,7106,True,en
1253473984970186755,amnestyusa,"As countries continue to – or refrain from – reporting #COVID19 cases, we must take action and report efforts to censor information and keep human rights at the center of the global response. https://t.co/9f0eISTgjz",Sprout Social,,,False,10925,30,,4157577,6331,True,en
1253474005237075968,elizaorlins,"There are over 100,000 empty hotel rooms in NYC right now. We need 30,000 for our neighbors experiencing homelessness. There’s no way to social distance in an overcrowded shelter. Delay means spread of #COVID19. End street sweeps. Stop criminalizing poverty. #HomelessCantStayHome https://t.co/nNQQyaShfy",Twitter for iPhone,,,False,230524,192,,63402,4942,True,en
1253474013159907328,Ingleslil,"How #China ""successfully"" decrease the rate of #coronavirus? Cover up the truth, spreading #FakeNews &amp; banning their own citizens going back their own country.

Some Chinese citizens in Russia going back China even being accused they're ruining the state's effort of anti-pandemic https://t.co/p6vDyMY5DR",Twitter for Android,,,False,1839,15,,2927,3217,False,en
1253474031334051844,HOAction,"Time for dangerous prayers on #Covid_19

Whosoever had a hand in the creation of #coronavirus shall be consumed by the virus in Jesus name.🙏

Every Agency or Govt supporting the propagation of #COVID19 shall die by fire🔥

Everyone against this prayer shall perish in Jesus name.",Twitter for Android,,,False,39806,10,,3022,4102,False,en
1253474245100703744,rohan_khera,"This 👇🏼 - injecting lethal carcinogens into lungs - as Rx suggestion from US leadership - clinches the spot for most depressing thing today

Could’ve been failed remdisivir RCT
OR 
Only 21% sampled NYC residents being antibody +ve for #COVID19 in a city already overwhelmed by it https://t.co/0nbeA6P7Yo",Twitter for iPhone,,,False,7406,25,US,1254,464,False,en
1253474299114971136,JennyMikakos,"There are 1,343 #COVID19 cases in Victoria and sadly 16 deaths. 135 cases may indicate community transmission. 27 people are in hospital, inc 11 in ICU. 1,254 people have recovered &amp; &gt; 96,000 Victorians have been tested. Our message is clear: Stay. At. Home. #springst",Twitter for iPhone,,,False,10158,31,,15023,973,True,en
1253474357134966790,thejointstaff,"#GenMilley &amp; #GenHyten met with #DrFauci at the Pentagon today to discuss the military's support to the #COVID19 response, factors for managing risks and a better understanding of the medical expertise required to protect the force. https://t.co/m0jUcKRxum",Twitter Web App,,,False,4084,162,,337111,273,True,en
1253474460038041600,BishesBrew,"@JoeBiden REMINDER: Trump lies about everything and cannot be trusted for any reason, ever. 

Next, Trump will be recommending tanning beds to kill #COVID19

#Biden2020🇺🇸
#ByeDon2020 👋🏽",Twitter for iPhone,1.2534739817027748e+18,JoeBiden,False,112608,19,,4653,513,False,en
1253474599355871232,DrGJackBrown,"Donald Trump is always projecting, confessing, or deceiving: 

Trump again implies that hospitals sold government delivered maks for profit on the underground market.

#Coronavirus #COVID19 #FreudianSlip",Twitter Web App,,,False,78146,134,,73879,11737,False,en
1253474703429124096,MOFA_Taiwan,Deputy Minister Hsieh presented boxes of face masks to Mons. Arnaldo Catalan. The #HolySee's charge d'affaires expressed his gratitude &amp; conveyed @Pontifex's blessings to the people of #Taiwan. The 2nd donation of medical items will strengthen the ally's response to #COVID19. https://t.co/YTYhdUzgyt,Twitter for Android,,,False,6712,179,,153979,439,True,en
1253474801869602818,Istanbultelaviv,"Dr. Trump on curing #coronavirus: Suppose if we hit the body with a tremendous light whether its ultraviolet or just a powerful light...[or] brought the light inside the body...the disinfectant [also] knocks it out, [so perhaps we could] inject it inside.”
https://t.co/2rtQdri7sC",Twitter for iPhone,,,False,32602,39,US,32500,2078,True,en
1253474847193092096,larryelder,"Maybe it was ice cream...

#coronavirus https://t.co/fa1iv4LRLW",Twitter for iPad,,,False,7190,467,,665531,95,True,en
1253474861562945537,DarkMoneyDt,"The Ballpark at Arlington seats 49K.

And 49K Americans died of #Covid_19.

Each empty seat represents someone who died because Donald decided to ignore every warning about the #coronavirus https://t.co/79Nz9qMQgV",Twitter for iPhone,,,False,57141,23,,29695,9983,False,en
1253474900615950336,walangpasokfile,"BREAKING: Enhanced Community Quarantine will continue in several areas including National Capital Region until May 15, 2020. #COVID19",Twitter for iPhone,,,False,354,58,,30650,47,False,en
1253474916810346496,BriansNewHeart,"Wait a second?! Did the @POTUS actually ask if we could  inject humans with disinfectant to clean out the lungs?!?

We are so fucked! Sorry not sorry! We are so fucked!

#Coronavirus https://t.co/qtsLIeUXZj",Twitter for iPhone,,,False,189566,81,,39924,39287,False,en
1253474928453656578,AbraarKaran,"Communication and human relationship are the heart of medicine. Finding ways to preserve these- like recording a video for someone in case they don’t get to speak w/ their family again- is not something you learn in medical school, but this too is medicine. #covid19 https://t.co/klVJgH5d1t",Twitter for iPhone,,,False,6491,19,,17025,513,True,en
1253474938012516353,dhsscitech,(1) Findings from S&amp;T’s Nat’l Biodefense Analysis and Countermeasures Ctr: #COVID19 virus is inactivated quickest with direct sunlight both on surfaces and in air. There are still unknowns about transmission + more work needs to be done before it’s safe to return normal life.,Twitter Web App,,,False,1761,72,,32703,348,True,en
1253474953103585282,AndyBiotech,"#COVID19 #Remdesivir is having a bad day today... 

New study found that high dosage of remdesivir may induce testicular toxicity and result in deterioration of sperm parameters in male mice

https://t.co/lm0EysnlPT https://t.co/1F3wmbbw7N",Twitter Web Client,,,False,7706,92,,70880,761,False,en
