status_id,screen_name,text,source,reply_to_status_id,reply_to_screen_name,is_retweet,favourites_count,retweet_count,country_code,followers_count,friends_count,verified,lang
1252386566728794112,RT_com,"‘Safe’ protest, #Israeli-style: Thousands protest #Netanyahu while maintaining social distancing

#COVID19

DETAILS: https://t.co/Mo6GnIPPnI https://t.co/gttsxP7CW7",Twitter Media Studio,,,False,962,27,,3076336,538,True,en
1252386569039876096,scrowder,"Tonight we run through all the things the media got wrong &amp; that President Trump correctly predicted about #COVID19: ventilators, warm weather, chloroquine, mask sanitizing &amp; more!
https://t.co/ge8bzjsP2j",TweetDeck,,,False,775,44,,1016886,2774,True,en
1252386566565236736,GovMikeDeWine,"Schools all across #Ohio are lighting their stadiums in support of our 2020 high school seniors at 8:20 tonight. You're also encouraged to turn on your porch lights to recognize the students whose senior year was interrupted by #COVID19. ❤ 

#InThisTogetherOhio 
#StayHomeOhio https://t.co/ly6EmCiYLb",TweetDeck,,,False,265,148,,311200,885,True,en
1252386566179295232,blogTO,We asked @JohnTory your pressing questions about the pandemic in Toronto 🎙 #Toronto #askmayorTO #Coronavirus #COVID19 #COVIDToronto #JohnTory https://t.co/TTw4EHKgYS,Twitter Media Studio,,,False,11913,12,,665572,11737,True,en
1252386566401519624,CGTNOfficial,"U.S. President Donald Trump said the U.S. will add 75 million barrels of oil to the nation's strategic reserve during his Monday #coronavirus press conference, after oil prices fell below zero for the first time in history. https://t.co/iwZztL68uo",TweetDeck,,,False,68,23,,14015787,65,True,en
1252386566967713794,OurRevolution,"Easy for Rubio to say from his cozy home - prioritizing  his stock investments over American lives. #ResignRubio #Coronavirus #OrganizeToWin
https://t.co/b3y0dVdboE",TweetDeck,,,False,1274,18,,143456,1465,True,en
1252386582352424962,Polaris_Project,The National Human Trafficking Hotline remains fully operational &amp; in communication with partner organizations to ensure we're up to date on any changes due to #COVID19 - and are able to provide a limited number of hotel &amp; travel vouchers to survivors. https://t.co/iM0jB8fC7P,AgoraPulse Manager,,,False,1447,10,,50139,617,False,en
1252386609862856708,wef,This app lets you flatten the curve https://t.co/8higNvvweV #COVID19 #techforgood https://t.co/ZDDTF4ygY6,Buffer,,,False,1784,20,,3745469,489,True,en
1252386625218179075,CAgovernor,"CA is stepping up to protect individuals experiencing homelessness from #COVID19.

Project Roomkey has secured 10k+ hotel &amp; motel rooms statewide to house individuals who are experiencing homelessness &amp; are showing symptoms or are #COVID19 positive.
https://t.co/rg8BJr1MpK",Sprout Social,,,False,571,44,,189020,224,True,en
1252386651470352387,AGWillliamBarr,"I missed the #Coronavirus #PressConference today...

How was it?",Twitter Web App,,,False,21370,65,,54580,10938,False,en
