status_id,screen_name,text,source,reply_to_status_id,reply_to_screen_name,is_retweet,favourites_count,retweet_count,country_code,followers_count,friends_count,verified,lang
1252024178091360257,RT_com,Animation of flights before and after #COVID19 lockdowns https://t.co/ajl0TtTtjf,Twitter Media Studio,,,False,962,600,,3076501,626,True,en
1252024178867204096,UNDP,"A new &amp; brutal type of inequality is emerging from #COVID19. Those who can #WorkFromHome &amp; the working poor who can't afford to #StayAtHome who are sustaining the economy at risk to their own health, safety &amp; #HumanRights. More from @PNUDLAC:
https://t.co/f7bsnp3Azu https://t.co/lw5rATIuFc",Twitter Media Studio,,,False,17057,48,,1492869,1588,True,en
1252024179529924608,UNICEF,"#COVID19 can be confusing and scary for all of us, but even more so for kids.

Check out “My Hero is You” - a story book specially designed to help children around the world learn, cope and thrive through the pandemic.",Twitter for Advertisers,,,False,15076,141,,8188532,23641,True,en
1252024184361963521,NYPHVH,A message to all of our #NYPHeroes tonight – #BelieveInYourself just as we #BelieveInYou. Join us in a round of applause for the front-line staff putting their best foot forward to fight #COVID19. #SolidarityAt8 https://t.co/ed0L4s8YMX,Sprinklr,,,False,2784,13,,646,72,True,en
1252024214724448260,RonaldReagan,“It's been said that courage is the one quality that guarantees all others.” – Ronald Reagan #WhatWouldReaganSay #COVID19 #AmericaWorksTogether https://t.co/ZBWiq5eDc0,Hootsuite Inc.,,,False,2042,20,,46987,109,True,en
1252024214573506562,AJStream,"“My vent is part of my body — I cannot be without it for more than an hour at the most…. I deserve the same treatments as any patient…. I will not apologize for my needs,” said @SFdirewolf.
 
How is the #coronavirus impacting people with disabilities?
 
https://t.co/g8yfTyfxXH",Hootsuite Inc.,,,False,14315,12,,233579,896,True,en
1252024249692241921,ahahospitals,Shoutout to our #healthcareheroes on the front lines of #COVID19. Thank you! #SolidarityAt8,Hootsuite Inc.,,,False,2920,10,,49533,1985,True,en
1252024251575664641,mi6rogue,"This tweet was not clear enough. Japan has hit 10.797 total #coronavirus cases, they have declared a new emergency because the data shows a second wave. https://t.co/jXbOzkXsZG",Twitter Web App,,,False,1088,11,,9148,1436,False,en
1252024260006051841,MerlinofCanada,.Canada is suffering from two viruses at this time #COVID19 and @PierrePoilievre whenever you tweet #Skippy I suggest you not just wash your hands after  tweeting him but take a shower. To avoid being infected by this vial being. https://t.co/uwd5BTokWx,Twitter Web App,,,False,152835,28,,6573,5780,False,en
1252024298950275072,Mayor_Bowman,"The #WinnipegSign continues to shine blue, every night, for our healthcare heroes &amp; other public servants working on the frontlines &amp; behind the scenes as we battle #COVID19. Thank you for the exceptional work you’re doing to protect the health and safety of our community. https://t.co/k7kbVAunJO",Buffer,,,False,13679,13,,69563,5580,True,en
1252024314607665154,American_Bridge,"WATCH: We’re in the middle of a pandemic with 750,000 confirmed #COVID19 cases &amp; 40,000 deaths and @realDonaldTrump cannot help himself from calling the FBI ""human scum"" for investigating his illegal activity. #TrumpPressConf https://t.co/E0W0oDN1Hu",Buffer,,,False,1453,1225,,35177,3343,True,en
1252024312594300930,wef,"The coronavirus pandemic could push half a billion people into poverty, according to @Oxfam https://t.co/GBkVGjzsAt #coronavirus #economy https://t.co/Ol2jm5vOEO",Buffer,,,False,1784,187,,3744307,489,True,en
1252024429980286977,EurasiaGroup,"""The Grapes of Wrath"" and the current #coronavirus pandemic tear apart the illusion that the natural world is predictable and benign. 

Our Managing Director Robert D. Kaplan finds lessons in John Steinbeck's classic in @WSJ. https://t.co/cpxITQEL0K",TweetDeck,,,False,2394,10,,132733,2283,True,en
1252024440189259776,SpirosMargaris,"AI-based #feverdetection cameras 

for crowds launched 

https://t.co/THmI6A4f6p #fintech #insurtech #COVID19 #AI #ArtificialIntelligence #MachineLearning #DeepLearning @timsandle @digitaljournal @ahier @psb_dc @HaroldSinnott @jblefevre60 @sallyeaves @YuHelenYu @UrsBolt @efipm https://t.co/dANEuMtHZh",Buffer,,,False,159995,26,,97032,13957,True,en
1252024477673828352,TomthunkitsMind,"TRUMP IS NOT A DOCTOR BUT HE PLAYS ONE ON TV.

NEW STUDY FROM CHINA SHOWS THAT HYDROXYCHLOROQUINE IS INEFFECTIVE AND HAS SIDE EFFECTS. 
PEOPLE WHO TOOK THE DRUG WERE WORSE THAN THE PLACEBO GROUP.
#COVID19
https://t.co/tzMMfVppGe
05
#COVID19",The Social Jukebox,,,False,22417,14,,70098,66478,False,en
